PROPNUM,Entity ID,LEASE,API,API/UWI,API/UWI List,Production Date,Liquid (bbl),Gas (mcf),Water (bbl),Well Count,Days,TP,CP,CHK
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/6/18,191.0771516,218.9407745,58,1,,135,805,40
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/7/18,168.8968841,210.8935698,48,1,,180,804,40
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/8/18,173.368,176.8656036,48,1,,140,791,40
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/9/18,155.0309999,144.4697248,37,1,,120,806,40
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/10/18,183.6630634,153.0647482,60,1,,110,808,40
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/11/18,195.0389999,154.8387097,57,1,,110,808,40
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/12/18,204.9863723,160.3483871,56,1,,140,817,40
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/13/18,175.7013965,151.5165563,53,1,,160,863,40
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/14/18,153.9677952,146.5612245,45,1,,130,835,40
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/15/18,179.108559,141.7051793,52,1,,120,829,40
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/16/18,156.6979999,141.2957746,55,1,,130,834,40
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/17/18,171.5947718,135.2175573,45,1,,120,829,40
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/18/18,177.6076554,127.7104072,55,1,,120,837,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/19/18,205.0409999,125.3545817,58,1,,140,842,36
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/20/18,171.9764279,126.6558704,47,1,,140,838,36
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/21/18,147.7539566,132.1292776,45,1,,120,839,36
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/22/18,183.37,129.7218045,40,1,,130,830,36
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/23/18,172.3166036,123.66,50,1,,120,831,36
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/24/18,143.8349608,125.6707317,43,1,,140,830,36
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/25/18,124.6098168,101.8281938,55,1,,150,837,36
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/26/18,170.0339999,96.63800905,39,1,,130,838,36
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/27/18,179.70774,101.2604651,33,1,,110,816,36
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/28/18,151.5978556,102.1209677,39,1,,120,831,36
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/29/18,178.7549573,117.832,45,1,,120,826,36
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/30/18,181.706822,118.5641026,42,1,,120,830,36
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/31/18,178.3689999,111.2677824,46,1,,130,818,36
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,6/1/18,181.5953291,122.6050725,55,1,,120,830,36
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,6/2/18,196.5066797,125.4440433,53,1,,150,870,36
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,6/3/18,173.4690149,125.4572491,47,1,,160,842,36
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,6/4/18,-21.6709999,0,0,1,,160,842,0
